Budget,ActorPopularity,Genre,Rating
19190816,0.6,Indie,4.0
24983854,0.51,Comedy,4.0
102437198,0.59,Sci-Fi,4.0
18439488,0.32,Indie,4.0
82863424,0.87,Adventure,5.2
46851402,0.76,Romance,4.9
288658338,0.78,Action,6.6
188556210,0.93,Adventure,6.1
45730357,0.37,Romance,4.0
9940465,0.95,Indie,5.8
105177378,0.38,Adventure,4.0
14315639,0.57,Indie,4.0
20768253,0.52,Drama,4.0
31802136,0.42,Animation,4.0
113111440,0.7,Crime,5.9
121036452,0.79,Adventure,6.2
122496677,0.71,Fantasy,4.7
144784571,0.82,Adventure,5.2
139538273,0.4,Crime,4.2
25890485,0.36,Horror,4.0
59067726,0.97,Crime,6.7
63180814,0.45,Adventure,4.0
31833468,0.57,Drama,4.0
33968435,0.37,Thriller,4.0
108292862,0.8,Animation,4.9
98221964,0.84,Sci-Fi,5.6
33704143,0.95,Romance,4.5
69232611,0.69,Animation,4.0
24390743,0.68,Horror,4.0
135978579,0.84,Sci-Fi,5.1
114417985,0.36,Adventure,4.0
282272022,0.59,Sci-Fi,5.8
21279399,0.54,Horror,4.0
95899035,0.3,Adventure,4.0
238337551,0.39,Action,4.6
39308637,0.6,Crime,4.2
175395560,0.82,Adventure,5.7
63788150,0.35,Thriller,4.0
11980279,0.54,Indie,4.0
1653780,0.31,Indie,4.0
19343431,0.65,Comedy,4.0
19044438,0.82,Indie,4.8
36808118,0.9,Drama,5.0
86906792,0.44,Action,4.0
96142250,0.39,Adventure,4.0
58051282,0.74,Drama,4.4
7388786,0.76,Indie,4.4
66863976,0.43,Crime,4.0
244166682,0.38,Sci-Fi,4.5
107995914,0.88,Fantasy,5.8
100026443,0.89,Fantasy,6.0
123277373,0.59,Sci-Fi,5.1
102170282,0.56,Thriller,4.0
11252514,0.31,Indie,4.0
216493605,0.55,Action,5.9
17531331,0.56,Comedy,4.0
22471128,0.62,Horror,4.0
107146818,0.5,Animation,4.3
37373738,0.37,Animation,4.0
80740036,0.58,Comedy,4.0
113052851,0.42,Thriller,4.0
27845309,0.37,Drama,4.0
8218591,0.74,Romance,4.7
102580658,0.69,Thriller,4.9
41191515,0.38,Comedy,4.0
12120496,0.55,Indie,4.0
6457450,0.39,Indie,4.0
42883345,0.52,Animation,4.0
212414379,0.74,Sci-Fi,6.3
183909851,0.93,Sci-Fi,7.2
11269753,0.64,Indie,4.0
20319585,0.71,Romance,4.0
26668838,0.38,Comedy,4.0
29785136,0.52,Drama,4.0
39071863,0.6,Drama,4.1
77558251,0.57,Animation,4.0
134184922,0.66,Adventure,4.2
95334363,0.47,Sci-Fi,4.3
166230675,0.3,Animation,4.0
91603685,0.87,Adventure,5.5
7403895,0.42,Horror,4.0
188777854,0.95,Sci-Fi,6.7
10899115,0.75,Indie,4.0
11033023,0.52,Drama,4.0
179190193,0.6,Fantasy,4.9
233011966,0.97,Fantasy,6.7
55282178,0.83,Crime,6.0
89995238,0.31,Animation,4.0
38389224,0.58,Romance,4.0
13909837,0.82,Horror,4.2
67218027,0.3,Comedy,4.0
42608426,0.69,Romance,4.7
138534894,0.9,Action,6.4
20182545,0.38,Drama,4.0
115203306,0.65,Thriller,4.9
84167406,0.92,Action,5.3
176131340,0.76,Adventure,5.2
98127214,0.73,Crime,5.8
235739471,0.79,Fantasy,5.7
135366817,0.57,Adventure,4.0
48073498,0.8,Comedy,4.7
94312353,0.69,Crime,5.5
103996229,0.62,Fantasy,4.6
33437354,0.94,Romance,5.9
146705290,0.65,Sci-Fi,5.0
169331143,0.76,Animation,6.5
42451275,0.55,Drama,4.0
167466281,0.57,Animation,5.2
99310751,0.83,Animation,6.3
166280501,0.77,Adventure,5.1
72295905,0.74,Fantasy,4.6
136387913,0.72,Adventure,6.0
10972004,0.83,Indie,4.2
116244314,0.75,Crime,6.0
12298060,0.38,Horror,4.0
168177338,0.7,Adventure,6.0
15295638,0.39,Indie,4.0
26113224,0.74,Romance,4.0
155202368,0.98,Adventure,6.1
24159751,0.94,Thriller,5.4
181504965,0.69,Sci-Fi,6.2
254074167,0.65,Sci-Fi,6.8
125380277,0.89,Crime,6.6
175210698,0.55,Adventure,5.4
196199625,0.81,Adventure,7.0
148547640,0.58,Adventure,5.5
49338992,0.56,Animation,4.0
172297756,0.76,Sci-Fi,5.8
8063741,0.34,Indie,4.0
43134772,0.85,Crime,5.7
164134025,0.36,Adventure,4.4
145411232,0.43,Crime,4.4
114076413,0.3,Crime,4.0
194127240,0.7,Sci-Fi,5.2
282064642,0.78,Sci-Fi,6.7
206860619,0.91,Action,6.8
232138980,0.53,Fantasy,5.9
9900313,0.8,Romance,4.0
53860633,0.84,Drama,5.0
38776175,0.46,Drama,4.0
12107005,0.85,Indie,4.2
101842422,0.48,Adventure,4.0
127488111,0.96,Sci-Fi,6.0
190808292,0.35,Adventure,4.0
158513699,0.9,Fantasy,6.4
12976747,0.51,Indie,4.0
71247887,0.92,Adventure,5.1
300693282,0.38,Action,4.8
202231967,0.96,Sci-Fi,6.7
44822609,0.49,Romance,4.0
34919249,0.82,Thriller,4.0
136916002,0.93,Fantasy,6.4
49793750,0.62,Crime,4.5
304667573,0.52,Action,5.8
33873812,0.92,Thriller,4.5
44307263,0.74,Drama,5.0
33545322,0.55,Crime,4.0
94820644,0.77,Thriller,4.5
217798603,0.55,Action,4.9
45965575,0.53,Romance,4.0
48487173,0.78,Thriller,4.4
193793336,0.63,Adventure,5.5
71824047,0.93,Crime,5.4
48374200,0.63,Crime,4.7
244768705,0.79,Sci-Fi,6.0
140525691,0.58,Crime,4.1
54592403,0.8,Drama,4.7
171208128,0.79,Fantasy,6.6
36460121,0.91,Drama,5.6
54013321,0.42,Drama,4.0
160535719,0.95,Adventure,6.9
33983263,0.61,Thriller,4.0
106344275,0.94,Thriller,5.8
3252678,0.95,Indie,5.3
10595291,0.34,Drama,4.0
157874283,0.51,Sci-Fi,4.0
100414219,0.62,Thriller,4.0
66323859,0.42,Comedy,4.0
55989570,0.77,Crime,5.3
247884660,0.8,Sci-Fi,7.3
36146177,0.69,Comedy,4.0
111792318,0.4,Crime,4.0
22054620,0.32,Romance,4.0
36044996,0.33,Drama,4.0
63802288,0.9,Animation,5.6
92183211,0.6,Crime,4.1
74533379,0.51,Adventure,4.0
39950153,0.8,Romance,4.7
104698519,0.91,Adventure,6.6
294871499,0.43,Action,4.9
99599020,0.86,Crime,6.2
122493481,0.97,Action,5.8
218553868,0.34,Fantasy,4.0
114447463,0.58,Thriller,4.1
16217684,0.8,Romance,4.0
21763747,0.87,Thriller,4.5
1652717,0.74,Indie,4.5
17762631,0.41,Horror,4.0
18870486,0.55,Romance,4.0
155030901,0.77,Animation,5.8
173973410,0.48,Animation,4.4
10146421,0.58,Indie,4.0
74188893,0.98,Adventure,5.3
207962160,0.64,Fantasy,5.4
44625057,0.51,Drama,4.0
153192069,0.65,Action,5.9
112209915,0.79,Thriller,5.5
54515096,0.38,Thriller,4.0
20144957,0.89,Romance,4.2
143882472,0.32,Animation,4.0
14348429,0.67,Indie,4.0
109936893,0.77,Sci-Fi,6.0
70734152,0.51,Thriller,4.0
168698943,0.73,Fantasy,5.0
210578769,0.43,Fantasy,4.0
59067797,0.82,Drama,4.9
126895461,0.46,Animation,4.0
66246431,0.36,Crime,4.0
125494880,0.69,Action,4.3
219348601,0.76,Fantasy,6.3
148109474,0.3,Animation,4.0
60315325,0.77,Adventure,5.2
83738922,0.63,Crime,5.1
18445419,0.33,Romance,4.0
22357022,0.62,Comedy,4.0
10586283,0.45,Horror,4.0
170123764,0.8,Fantasy,6.1
100712597,0.74,Adventure,4.7
22208642,0.52,Comedy,4.0
80270465,0.33,Action,4.0
81620601,0.68,Comedy,4.1
6926065,0.31,Indie,4.0
26398480,0.68,Romance,4.0
60822232,0.78,Crime,5.2
123974232,0.31,Action,4.0
196343968,0.55,Fantasy,5.1
197069565,0.48,Fantasy,4.5
12199218,0.74,Indie,4.6
63122962,0.7,Thriller,4.6
143008856,0.47,Adventure,4.5
17156787,0.56,Romance,4.0
274964357,0.8,Fantasy,7.2
11768587,0.49,Drama,4.0
61871772,0.83,Comedy,4.4
4320345,0.94,Horror,4.9
13235464,0.91,Romance,5.7
213100728,0.94,Sci-Fi,7.9
209222535,0.84,Sci-Fi,7.1
119530310,0.69,Thriller,5.2
190068138,0.56,Fantasy,4.3
80563048,0.82,Crime,4.6
115961256,0.53,Animation,4.6
140847023,0.71,Adventure,4.5
41961368,0.5,Romance,4.0
166671210,0.35,Animation,4.0
79357689,0.65,Fantasy,4.0
40776948,0.57,Romance,4.0
270849426,0.6,Action,5.6
314467471,0.44,Action,5.3
175184753,0.4,Sci-Fi,4.0
99334713,0.37,Fantasy,4.0
2904339,0.92,Indie,4.9
3376335,0.95,Indie,4.6
86947358,0.91,Crime,6.1
127562326,0.52,Crime,4.0
13125383,0.47,Drama,4.0
35808761,0.64,Thriller,4.0
90929450,0.79,Crime,4.9
26259260,0.94,Horror,4.7
163857437,0.4,Action,4.5
8196349,0.54,Horror,4.0
96038991,0.31,Adventure,4.0
21342494,0.86,Horror,4.7
159995151,0.93,Animation,6.7
33912125,0.96,Comedy,5.8
18786701,0.96,Horror,4.3
19113769,0.49,Indie,4.0
238209101,0.42,Action,4.4
87835052,0.63,Adventure,4.4
25890596,0.62,Horror,4.0
13409247,0.48,Drama,4.0
41489772,0.53,Drama,4.0
14547325,0.84,Horror,4.2
36442298,0.6,Drama,4.7
103171169,0.93,Thriller,5.8
192137064,0.7,Fantasy,5.7
186335692,0.52,Adventure,4.4
99251631,0.9,Animation,6.3
46621717,0.49,Comedy,4.0
106558918,0.79,Fantasy,5.3
8148059,0.58,Indie,4.0
256251096,0.95,Action,7.5
16222922,0.53,Indie,4.0
8005992,0.47,Indie,4.0
37305568,0.38,Animation,4.0
106864548,0.84,Animation,5.6
203261595,0.79,Sci-Fi,6.6
35948883,0.93,Thriller,4.4
34487086,0.68,Romance,4.0
5439684,0.78,Indie,4.0
329824273,0.32,Action,5.1
137732491,0.65,Fantasy,5.4
117417488,0.56,Sci-Fi,4.0
38166151,0.73,Drama,4.3
104188836,0.44,Sci-Fi,4.0
53657334,0.85,Crime,5.9
17510725,0.35,Indie,4.0
51736704,0.49,Crime,4.0
35076322,0.43,Romance,4.0
32456155,0.73,Comedy,4.0
1481044,0.63,Indie,4.0
161068988,0.67,Animation,5.8
75860938,0.35,Thriller,4.0
14633886,0.72,Horror,4.0
137733853,0.56,Animation,4.3
26894542,0.35,Romance,4.0
50176495,0.88,Drama,5.8
30722292,0.39,Drama,4.0
100237690,0.78,Crime,5.2
81141042,0.92,Fantasy,5.3
143151048,0.57,Fantasy,5.2
211189570,0.82,Fantasy,5.9
71961589,0.98,Animation,6.6
18066192,0.9,Horror,4.1
210212086,0.35,Action,4.0
52489763,0.85,Crime,5.3
84473487,0.84,Adventure,5.8
22066566,0.81,Drama,5.5
206122700,0.94,Sci-Fi,7.1
7253897,0.84,Horror,4.7
17123917,0.67,Indie,4.0
120710826,0.43,Animation,4.0
161661618,0.97,Adventure,7.1
8422260,0.64,Drama,4.5
120799743,0.87,Adventure,5.8
15973502,0.58,Comedy,4.0
149556226,0.48,Sci-Fi,4.4
124520537,0.55,Crime,4.1
43284663,0.43,Thriller,4.0
194138746,0.74,Adventure,6.4
216735407,0.52,Action,4.8
46192331,0.62,Romance,4.0
39023231,0.45,Drama,4.0
19422953,0.67,Drama,4.6
66078773,0.51,Adventure,4.0
4401193,0.82,Horror,4.6
29963509,0.53,Romance,4.0
89842777,0.97,Animation,6.6
70382417,0.5,Adventure,4.0
78562449,0.54,Adventure,4.0
135272619,0.89,Crime,6.1
91771659,0.46,Crime,4.0
32508994,0.71,Romance,4.0
20277152,0.76,Horror,4.3
15469822,0.64,Indie,4.0
55759734,0.42,Drama,4.0
6470540,0.49,Indie,4.0
42880361,0.62,Romance,4.0
85673352,0.75,Action,4.8
24049213,0.76,Drama,4.3
46103244,0.87,Romance,5.3
8357296,0.59,Horror,4.0
23225177,0.73,Thriller,4.1
105879808,0.36,Sci-Fi,4.0
201004756,0.88,Action,6.3
37767408,0.77,Animation,4.2
163895348,0.36,Animation,4.3
44527472,0.45,Drama,4.0
44318627,0.52,Animation,4.1
20125899,0.67,Comedy,4.0
64120375,0.86,Comedy,4.6
9634622,0.52,Horror,4.0
50673717,0.75,Drama,4.8
153697019,0.35,Animation,4.0
69098767,0.71,Thriller,4.6
38049925,0.77,Romance,4.6
14859922,0.95,Horror,4.3
48044144,0.69,Romance,4.9
263933749,0.52,Action,5.8
13976260,0.39,Indie,4.0
74473277,0.38,Comedy,4.0
5493318,0.68,Horror,4.0
54283561,0.51,Drama,4.1
79254308,0.4,Crime,4.0
194385142,0.41,Adventure,4.7
107256466,0.51,Thriller,4.3
238886794,0.78,Fantasy,5.8
39979042,0.5,Romance,4.0
12029366,0.85,Drama,4.2
48187342,0.62,Crime,4.0
140350776,0.61,Fantasy,4.0
19351765,0.4,Indie,4.0
285630878,0.55,Sci-Fi,6.5
56552956,0.94,Drama,6.3
10546684,0.9,Indie,4.5
6800638,0.7,Indie,4.6
51346763,0.5,Thriller,4.0
214493944,0.36,Action,4.7
89044876,0.91,Comedy,5.3
52114515,0.54,Crime,4.0
222520489,0.34,Fantasy,4.0
127882135,0.36,Adventure,4.0
61764883,0.91,Crime,5.4
21095361,0.36,Thriller,4.0
30281129,0.44,Comedy,4.0
8825679,0.48,Indie,4.0
38741924,0.35,Romance,4.0
113673042,0.59,Crime,4.1
174761249,0.67,Adventure,4.7
124214224,0.5,Adventure,4.0
35231619,0.32,Comedy,4.0
42355760,0.64,Comedy,4.5
129535435,0.5,Action,4.7
39226077,0.41,Animation,4.0
83620224,0.68,Fantasy,4.7
3356718,0.69,Indie,4.0
15095152,0.41,Horror,4.0
98908456,0.76,Fantasy,5.6
162720959,0.35,Action,4.0
33343925,0.96,Romance,5.7
7942315,0.36,Indie,4.0
294111700,0.59,Sci-Fi,6.8
85639999,0.34,Thriller,4.0
3322124,0.92,Indie,4.2
59213165,0.77,Crime,5.6
30455372,0.9,Comedy,5.4
137997198,0.32,Adventure,4.0
140137333,0.46,Action,4.0
9538554,0.82,Drama,5.6
29810427,0.48,Horror,4.0
344727145,0.35,Action,6.1
164915459,0.53,Adventure,5.1
181811162,0.54,Adventure,5.1
37818423,0.4,Romance,4.0
48047152,0.38,Thriller,4.0
267741052,0.64,Sci-Fi,6.4
3577964,0.36,Indie,4.0
129905392,0.96,Crime,5.9
15746917,0.96,Indie,5.9
293928309,0.88,Sci-Fi,7.8
106220736,0.59,Sci-Fi,4.9
87335949,0.53,Action,4.0
100154282,0.89,Thriller,6.3
112129579,0.71,Thriller,5.3
59396526,0.47,Drama,4.0
95718601,0.64,Action,4.8
42092228,0.86,Romance,5.4
203003705,0.89,Fantasy,6.0
36517098,0.68,Crime,4.0
22509113,0.5,Drama,4.0
65317976,0.9,Thriller,5.7
12573554,0.9,Horror,4.4
178192320,0.43,Animation,4.9
24334688,0.62,Drama,4.1
344616966,0.43,Action,5.9
43355507,0.87,Romance,4.4
43937364,0.94,Romance,5.7
28230893,0.98,Romance,4.8
276506315,0.38,Fantasy,5.0
23211324,0.96,Thriller,5.8
74316859,0.83,Animation,4.9
115349178,0.67,Adventure,4.8
95509858,0.87,Thriller,4.9
232777889,0.31,Sci-Fi,4.0
200379193,0.47,Sci-Fi,4.4
16867886,0.59,Horror,4.0
145622556,0.8,Animation,6.6
6297223,0.57,Horror,4.0
32484465,0.33,Comedy,4.0
149366553,0.53,Adventure,4.0
189059979,0.57,Adventure,4.4
41452723,0.51,Romance,4.0
51152183,0.47,Comedy,4.0
107852005,0.67,Adventure,5.1
8186550,0.78,Indie,4.8
70575714,0.67,Comedy,4.0
15975849,0.92,Horror,5.0
30217728,0.36,Thriller,4.0
22970946,0.83,Thriller,4.2
10046723,0.56,Indie,4.0
8887123,0.8,Horror,4.0
191945035,0.64,Sci-Fi,5.0
224172595,0.61,Sci-Fi,6.4
186517656,0.5,Action,5.1
24202486,0.77,Horror,4.0
45024048,0.54,Romance,4.0
23846977,0.31,Thriller,4.0
27444108,0.71,Comedy,4.0
18213147,0.64,Drama,4.0
230300298,0.56,Sci-Fi,5.5
26051526,0.39,Horror,4.0
15932418,0.81,Indie,4.9
91185991,0.46,Thriller,4.0
254399350,0.87,Action,7.4
183980456,0.48,Action,5.0
223971016,0.36,Fantasy,4.5
9224411,0.67,Romance,4.0
113036158,0.84,Thriller,6.0
209143270,0.49,Action,4.9
21856682,0.48,Horror,4.0
184392476,0.32,Adventure,4.0
40682968,0.93,Drama,5.4
107363316,0.53,Crime,4.6
9081484,0.7,Horror,4.0
23570769,0.81,Horror,4.0
26708778,0.39,Romance,4.0
16971209,0.87,Indie,5.0
36200625,0.39,Romance,4.0
32081020,0.96,Animation,4.9
3242674,0.74,Indie,4.0
13268762,0.61,Horror,4.0
26391387,0.81,Horror,4.2
174032245,0.76,Sci-Fi,6.3
8142348,0.67,Indie,4.1
57379354,0.92,Thriller,5.3
84453500,0.77,Adventure,5.3
108465335,0.36,Action,4.0
57766920,0.39,Animation,4.0
24349274,0.75,Horror,4.0
47132750,0.33,Comedy,4.0
150996526,0.68,Fantasy,4.5
8829418,0.73,Horror,4.1
174122100,0.79,Sci-Fi,6.4
84222137,0.74,Animation,4.9
101789730,0.85,Crime,6.1
108373640,0.63,Thriller,5.1
42933216,0.33,Comedy,4.0
32391116,0.49,Romance,4.0
16849540,0.37,Indie,4.0
64868329,0.9,Animation,5.9
85422146,0.89,Comedy,6.1
229032804,0.35,Action,4.7
341800403,0.79,Action,7.1
36006842,0.35,Thriller,4.0
11542240,0.56,Horror,4.0
82758116,0.46,Comedy,4.0
157506725,0.84,Adventure,5.6
19423979,0.44,Horror,4.0
99280545,0.92,Crime,6.7
19396662,0.46,Romance,4.0
94807392,0.96,Crime,6.3
17628804,0.61,Indie,4.0
62480593,0.73,Animation,4.4
30436795,0.93,Drama,5.0
127586191,0.82,Crime,6.4
73868933,0.81,Animation,5.0
227183974,0.34,Fantasy,4.0
75288944,0.8,Thriller,4.3
68397003,0.92,Thriller,5.9
87715707,0.86,Animation,5.8
37828081,0.34,Romance,4.0
101082586,0.39,Crime,4.0
1039052,0.86,Indie,4.0
16850662,0.31,Indie,4.0
75684115,0.6,Fantasy,4.5
199636667,0.83,Adventure,6.5
141914746,0.92,Animation,6.7
97851729,0.45,Thriller,4.0
2178529,0.69,Indie,4.3
92969153,0.49,Animation,4.0
53123096,0.77,Drama,4.9
11216265,0.67,Indie,4.2
53622643,0.72,Crime,4.4
136879125,0.76,Adventure,5.1
33505826,0.52,Romance,4.0
166076895,0.55,Adventure,4.4
206856770,0.41,Fantasy,4.0
142865802,0.64,Fantasy,5.0
101667128,0.43,Action,4.0
58653505,0.4,Drama,4.0
34655769,0.72,Drama,5.3
196343495,0.39,Action,4.6
64318015,0.53,Crime,4.5
36749454,0.45,Romance,4.0
2107549,0.98,Indie,5.1
29023458,0.82,Horror,4.5
179928936,0.36,Sci-Fi,4.0
51439307,0.4,Drama,4.0
17060349,0.55,Indie,4.0
19722701,0.44,Indie,4.0
229331122,0.97,Fantasy,6.6
21088933,0.57,Romance,4.0
100594945,0.93,Thriller,5.3
176628633,0.46,Adventure,5.2
18029321,0.66,Drama,4.0
41386369,0.83,Thriller,5.1
214917262,0.4,Sci-Fi,4.9
223490926,0.76,Sci-Fi,5.8
125807101,0.37,Fantasy,4.0
282591902,0.62,Sci-Fi,6.7
2785318,0.3,Indie,4.0
7784020,0.75,Horror,4.0
189743910,0.81,Action,5.5
141294631,0.46,Sci-Fi,4.4
46614750,0.73,Crime,4.7
86516968,0.66,Animation,4.4
132816627,0.96,Crime,6.0
95346013,0.91,Crime,6.2
224623471,0.62,Action,5.6
210597040,0.84,Fantasy,6.7
14628385,0.62,Romance,4.0
81760045,0.67,Crime,5.3
114266398,0.56,Crime,4.2
12963572,0.51,Indie,4.0
5834504,0.37,Indie,4.0
19098568,0.84,Indie,4.5
51118080,0.6,Crime,4.0
281471914,0.4,Sci-Fi,5.6
263863754,0.96,Sci-Fi,8.5
90114635,0.66,Thriller,4.5
27354736,0.95,Horror,4.8
87280016,0.73,Animation,5.0
251928388,0.61,Sci-Fi,6.5
199017785,0.89,Adventure,7.0
64968515,0.32,Comedy,4.0
206850869,0.55,Fantasy,5.1
86452768,0.96,Crime,6.6
19006860,0.39,Comedy,4.0
78304387,0.9,Thriller,5.8
138658991,0.73,Animation,5.9
106735838,0.61,Thriller,5.0
172085524,0.62,Adventure,5.7
224888882,0.76,Fantasy,6.1
45548341,0.7,Drama,4.9
15130147,0.46,Comedy,4.0
7920300,0.88,Horror,4.0
14923176,0.52,Drama,4.0
52482494,0.92,Thriller,5.1
243749352,0.76,Sci-Fi,6.4
232059164,0.47,Fantasy,4.6
147586000,0.3,Fantasy,4.0
28500679,0.84,Romance,4.3
36224551,0.83,Romance,5.0
109994795,0.62,Sci-Fi,4.5
98405085,0.34,Sci-Fi,4.0
17107242,0.75,Comedy,4.4
114767249,0.56,Adventure,4.0
129711026,0.96,Crime,6.4
108155778,0.84,Thriller,4.9
7237350,0.42,Indie,4.0
19944724,0.61,Horror,4.0
87532016,0.59,Fantasy,4.0
31621842,0.32,Comedy,4.0
169424648,0.59,Animation,5.4
1768576,0.81,Indie,4.0
6175835,0.58,Indie,4.0
113070303,0.75,Adventure,5.2
167460134,0.73,Fantasy,5.2
175627360,0.84,Adventure,6.7
250092086,0.32,Fantasy,4.0
70678029,0.5,Comedy,4.0
13272432,0.73,Indie,4.1
233311073,0.54,Action,5.3
282138699,0.48,Sci-Fi,5.4
150570113,0.47,Fantasy,4.0
274862413,0.95,Sci-Fi,7.4
75289918,0.81,Adventure,5.6
11924716,0.39,Indie,4.0
258109624,0.56,Action,5.4
89239289,0.43,Comedy,4.0
27835315,0.61,Horror,4.0
174886931,0.64,Animation,6.1
11238001,0.85,Horror,4.0
178253760,0.65,Fantasy,5.4
40892250,0.57,Animation,4.1
160421643,0.46,Action,4.2
243120574,0.7,Fantasy,6.4
16196329,0.85,Horror,4.8
25798459,0.93,Drama,5.2
186187693,0.47,Sci-Fi,4.4
18865122,0.98,Romance,4.8
62737121,0.56,Comedy,4.0
151298846,0.34,Animation,4.0
192515769,0.52,Action,4.5
148044225,0.56,Fantasy,4.0
22710057,0.85,Horror,4.0
54837154,0.6,Thriller,4.0
5111279,0.75,Indie,4.6
30880197,0.43,Thriller,4.0
9971562,0.97,Romance,4.7
252691661,0.58,Fantasy,5.3
43993703,0.84,Romance,5.2
3353168,0.73,Indie,4.5
102766094,0.84,Action,5.2
41972696,0.71,Romance,4.0
15792747,0.87,Romance,4.6
14458437,0.3,Indie,4.0
114233794,0.51,Animation,4.0
169845495,0.7,Action,6.0
111814182,0.84,Adventure,4.8
116818560,0.43,Action,4.0
38252446,0.36,Romance,4.0
44509598,0.34,Romance,4.0
138504232,0.36,Crime,4.0
276890002,0.69,Fantasy,5.9
103949472,0.83,Thriller,5.1
29551460,0.38,Romance,4.0
8469592,0.87,Indie,4.8
147580686,0.36,Animation,4.0
96096209,0.35,Crime,4.0
247068248,0.72,Action,5.8
279820193,0.41,Sci-Fi,5.7
128150827,0.31,Animation,4.0
4402861,0.71,Indie,4.0
129056671,0.44,Fantasy,4.0
165013895,0.69,Sci-Fi,4.9
10824696,0.68,Drama,4.8
4387427,0.75,Horror,4.2
218312277,0.89,Sci-Fi,6.2
193151154,0.55,Adventure,5.1
40736574,0.79,Thriller,4.1
288660170,0.57,Action,5.3
35817559,0.84,Drama,5.5
2101423,0.74,Indie,4.6
99444680,0.98,Thriller,5.8
72623191,0.52,Comedy,4.0
15393210,0.38,Drama,4.0
38519119,0.67,Crime,4.9
127960796,0.39,Crime,4.0
134678222,0.46,Crime,4.4
129499257,0.43,Fantasy,4.0
46172551,0.89,Romance,5.1
96415428,0.34,Adventure,4.0
120876011,0.84,Sci-Fi,6.2
47267526,0.59,Romance,4.0
58307991,0.88,Animation,6.0
13982313,0.73,Indie,4.1
93493995,0.33,Thriller,4.0
264565440,0.41,Action,4.3
196582781,0.84,Action,5.7
69351228,0.83,Comedy,5.4
19683022,0.82,Indie,4.1
14658995,0.87,Indie,5.3
3529223,0.77,Indie,4.1
49447566,0.33,Comedy,4.0
163329892,0.59,Sci-Fi,4.6
21993121,0.9,Horror,4.0
21550868,0.7,Thriller,4.3
12154071,0.86,Indie,5.3
302248937,0.86,Action,7.9
130404101,0.53,Adventure,4.1
89173530,0.77,Animation,5.4
45352621,0.74,Romance,4.3
48828267,0.97,Drama,5.3
52637835,0.72,Drama,4.0
166391604,0.61,Fantasy,5.5
89466854,0.92,Crime,5.5
271055131,0.82,Sci-Fi,7.2
169048249,0.81,Adventure,6.2
162716664,0.43,Fantasy,4.0
19621827,0.39,Horror,4.0
36570894,0.62,Thriller,4.0
13593812,0.91,Indie,4.6
152343722,0.96,Action,7.4
37378136,0.71,Thriller,4.0
31381979,0.38,Thriller,4.0
59588465,0.79,Drama,5.0
181812726,0.51,Action,4.7
16422464,0.9,Horror,4.5
135508622,0.76,Crime,5.6
147074492,0.57,Action,4.4
191820983,0.86,Adventure,6.2
12221515,0.91,Drama,5.8
95470223,0.44,Adventure,4.0
29628475,0.4,Drama,4.0
181322486,0.4,Sci-Fi,4.6
24542798,0.3,Thriller,4.0
112919659,0.71,Animation,5.7
108252026,0.37,Adventure,4.0
262256504,0.83,Action,6.3
22278126,0.52,Romance,4.0
283002954,0.38,Sci-Fi,4.7
22235835,0.52,Thriller,4.0
131722850,0.5,Fantasy,4.0
16514462,0.79,Drama,5.1
125740003,0.9,Action,6.7
142710426,0.92,Fantasy,6.8
284759984,0.37,Sci-Fi,5.5
3520100,0.49,Indie,4.0
160319379,0.65,Animation,4.9
272781438,0.87,Sci-Fi,7.3
100568764,0.77,Adventure,4.8
14487337,0.93,Drama,5.3
69533143,0.46,Animation,4.0
221894079,0.89,Fantasy,7.5
51692365,0.64,Animation,4.4
285549800,0.4,Action,4.9
66144542,0.98,Thriller,5.7
272620598,0.85,Fantasy,7.7
74626867,0.55,Crime,4.0
29048368,0.94,Horror,4.4
35985168,0.44,Drama,4.0
170305428,0.95,Animation,6.3
17575567,0.86,Indie,4.1
12912906,0.81,Horror,4.0
20596195,0.52,Romance,4.0
110080986,0.68,Adventure,4.5
157582742,0.53,Sci-Fi,4.1
18692156,0.43,Indie,4.0
8477502,0.97,Drama,5.4
176809199,0.56,Adventure,4.7
148990105,0.67,Action,5.9
13769392,0.78,Horror,4.3
81214568,0.79,Adventure,4.5
93436403,0.51,Crime,4.0
282409894,0.92,Sci-Fi,7.8
120890584,0.37,Fantasy,4.0
5572265,0.57,Indie,4.0
34626030,0.63,Crime,4.0
49483834,0.84,Comedy,4.4
145380786,0.31,Action,4.0
12601798,0.54,Horror,4.0
172529248,0.93,Fantasy,6.3
143721933,0.48,Adventure,4.0
79266790,0.37,Comedy,4.0
22219058,0.45,Romance,4.0
29356704,0.69,Horror,4.0
186000634,0.87,Fantasy,6.4
18375649,0.81,Comedy,4.7
70606845,0.45,Crime,4.0
203233756,0.55,Fantasy,5.3
12943527,0.85,Indie,4.9
39236767,0.8,Crime,4.9
78909465,0.65,Comedy,4.0
5390053,0.38,Indie,4.0
41496790,0.71,Drama,4.1
49472941,0.65,Thriller,4.0
22574699,0.89,Horror,5.1
147548887,0.38,Sci-Fi,4.0
251620143,0.52,Sci-Fi,5.5
63699060,0.5,Adventure,4.0
56902341,0.8,Comedy,5.3
88611082,0.84,Animation,5.6
18429391,0.62,Horror,4.0
3213999,0.61,Horror,4.0
75180948,0.88,Thriller,6.0
33992306,0.31,Romance,4.0
161367983,0.95,Adventure,6.1
